202 0 clueweb12-0602wb-40-19720 1  2.3410382671499916 run1
234 0 clueweb12-1200tw-47-05335 763  0.009954932231038376 run1
234 0 clueweb12-1200tw-49-09328 764  0.009954932231038376 run1
234 0 clueweb12-0506wb-68-19709 765  0.009945088979420135 run1
234 0 clueweb12-0312wb-22-12394 766  0.009945088979420135 run1
234 0 clueweb12-0900tw-28-13656 767  0.00986635181865732 run1
234 0 clueweb12-0716wb-74-20038 768  0.009786215471580999 run1
234 0 clueweb12-0105wb-09-33303 769  0.009758619814418619 run1
234 0 clueweb12-0301wb-15-26976 770  0.009682334756575917 run1
234 0 clueweb12-1615wb-72-14407 771  0.009679324361093342 run1
234 0 clueweb12-0107wb-84-27040 772  0.00958859421606915 run1
234 0 clueweb12-1200wb-95-00626 773  0.009585982634434135 run1
234 0 clueweb12-1600wb-08-00978 774  0.009563485069733339 run1
234 0 clueweb12-1103wb-38-08220 775  0.00955421138506038 run1
234 0 clueweb12-0200tw-71-01793 776  0.009509852457289658 run1
234 0 clueweb12-0510wb-95-32597 777  0.009290090744520875 run1
234 0 clueweb12-0009wb-54-26000 778  0.009228012479195717 run1
234 0 clueweb12-1410wb-47-17974 779  0.009198853089680409 run1
234 0 clueweb12-1600wb-09-16841 780  0.009180330545228411 run1
234 0 clueweb12-0103wb-45-23813 781  0.009176225769460842 run1
234 0 clueweb12-0206wb-64-29521 782  0.009153281345836666 run1
234 0 clueweb12-0800tw-34-20390 783  0.009117859543727017 run1
234 0 clueweb12-1600wb-09-16844 784  0.00902665095133173 run1
234 0 clueweb12-1600wb-08-00979 785  0.009017878220080208 run1
234 0 clueweb12-1600wb-09-16840 786  0.00900670575226789 run1
234 0 clueweb12-1902wb-10-27905 787  0.008977274359744242 run1
234 0 clueweb12-1009wb-15-07078 788  0.00893575244293879 run1
234 0 clueweb12-0208wb-14-27366 789  0.008931764023253776 run1
234 0 clueweb12-0404wb-70-16814 790  0.008888776900723759 run1
234 0 clueweb12-1600wb-09-16837 791  0.008884159827781063 run1
234 0 clueweb12-1200tw-61-06265 792  0.008780688478540362 run1
234 0 clueweb12-0712wb-68-22718 793  0.008767626420347587 run1
234 0 clueweb12-0602wb-07-28391 794  0.008733444838604202 run1
234 0 clueweb12-1600wb-23-12993 795  0.00871859353905224 run1
234 0 clueweb12-1803wb-37-19261 796  0.008699101349693279 run1
234 0 clueweb12-1804wb-00-27730 797  0.008686063057427947 run1
234 0 clueweb12-1600wb-09-16838 798  0.00867364416261015 run1
234 0 clueweb12-0102wb-48-05187 799  0.008670652680670523 run1
234 0 clueweb12-1600wb-09-16847 800  0.008664996459400633 run1
234 0 clueweb12-0700tw-61-14473 801  0.008661558691975943 run1
234 0 clueweb12-1606wb-13-12588 802  0.008649436226337176 run1
234 0 clueweb12-0711wb-88-21573 803  0.008625736818737816 run1
234 0 clueweb12-0711wb-88-21590 804  0.008625736818737816 run1
234 0 clueweb12-0205wb-52-01308 805  0.008598656800850915 run1
234 0 clueweb12-0105wb-01-30277 806  0.008593530342410711 run1
234 0 clueweb12-0013wb-59-04778 807  0.008562737606615179 run1
234 0 clueweb12-0406wb-22-34283 808  0.008515462037750044 run1
234 0 clueweb12-0601wb-28-29452 809  0.008493124268612803 run1
234 0 clueweb12-0107wb-82-19323 810  0.00845756061683429 run1
234 0 clueweb12-0601wb-28-29451 811  0.008434405668340469 run1
234 0 clueweb12-1600wb-23-12991 812  0.008411089885677648 run1
234 0 clueweb12-0406wb-18-37343 813  0.008400254888959988 run1
234 0 clueweb12-0105wb-09-33299 814  0.008372148182903433 run1
234 0 clueweb12-0601wb-95-19856 815  0.008366065491190561 run1
234 0 clueweb12-0011wb-25-13555 816  0.008274862603127464 run1
234 0 clueweb12-0006wb-79-17098 817  0.008264253722723328 run1
234 0 clueweb12-0500wb-28-26763 818  0.008257449740199391 run1
234 0 clueweb12-0200wb-25-30603 819  0.00822013263468816 run1
234 0 clueweb12-0800tw-57-00770 820  0.008220100137561208 run1
234 0 clueweb12-0011wb-70-24278 821  0.008214282282363443 run1
234 0 clueweb12-1600wb-23-12992 822  0.008173555819316738 run1
234 0 clueweb12-1301wb-04-12738 823  0.008124306841703177 run1
234 0 clueweb12-1600wb-09-16848 824  0.0081041507099281 run1
234 0 clueweb12-1608wb-18-27557 825  0.008100973649743312 run1
234 0 clueweb12-1600wb-40-03175 826  0.008099210230046382 run1
234 0 clueweb12-1017wb-85-16663 827  0.008096809053065535 run1
234 0 clueweb12-1514wb-69-25683 828  0.008096809053065535 run1
234 0 clueweb12-0602wb-35-32011 829  0.008026106365380368 run1
234 0 clueweb12-1713wb-45-15657 830  0.008018789199668225 run1
234 0 clueweb12-0609wb-35-03549 831  0.00799682456999877 run1
234 0 clueweb12-0913wb-09-12247 832  0.007979206720002435 run1
234 0 clueweb12-1913wb-33-30020 833  0.007938606690082008 run1
234 0 clueweb12-1807wb-67-21484 834  0.007938237355883506 run1
234 0 clueweb12-0410wb-88-19112 835  0.007919565215706968 run1
234 0 clueweb12-1811wb-51-02494 836  0.007886373700989529 run1
234 0 clueweb12-1403wb-22-06202 837  0.00785880236183251 run1
234 0 clueweb12-0110wb-13-29336 838  0.007810556235707734 run1
234 0 clueweb12-1004wb-51-16212 839  0.007763138434962933 run1
234 0 clueweb12-0909wb-94-00857 840  0.00775640918908116 run1
234 0 clueweb12-1004wb-68-12196 841  0.007601598639398664 run1
234 0 clueweb12-0412wb-17-24223 842  0.007529473125568682 run1
234 0 clueweb12-0412wb-22-00700 843  0.007525227580756612 run1
234 0 clueweb12-1009wb-22-09738 844  0.007500125880737997 run1
234 0 clueweb12-0412wb-20-20826 845  0.007495708501965366 run1
234 0 clueweb12-1804wb-40-14381 846  0.007493325100242517 run1
234 0 clueweb12-0608wb-64-22986 847  0.007483250524455597 run1
234 0 clueweb12-0411wb-98-03808 848  0.007482607274063774 run1
234 0 clueweb12-0412wb-19-05873 849  0.007479273273924672 run1
234 0 clueweb12-0412wb-17-24220 850  0.007474834864944573 run1
234 0 clueweb12-1803wb-94-16587 851  0.007473354031062835 run1
234 0 clueweb12-0412wb-19-05872 852  0.0074670866259223196 run1
234 0 clueweb12-1804wb-02-17902 853  0.007463747762002427 run1
234 0 clueweb12-1804wb-24-05398 854  0.007463747762002427 run1
234 0 clueweb12-0608wb-48-08497 855  0.0074631443086394 run1
234 0 clueweb12-1804wb-24-05399 856  0.007460553894869151 run1
234 0 clueweb12-1804wb-12-17156 857  0.007447501775479852 run1
234 0 clueweb12-1804wb-12-17157 858  0.007447501775479852 run1
234 0 clueweb12-1804wb-12-17155 859  0.007444328709946416 run1
234 0 clueweb12-1804wb-49-25025 860  0.007444328709946416 run1
234 0 clueweb12-1803wb-72-26780 861  0.007428208926070659 run1
234 0 clueweb12-1804wb-40-14382 862  0.007428208926070659 run1
234 0 clueweb12-0412wb-19-05875 863  0.007427343742331605 run1
234 0 clueweb12-0412wb-14-17935 864  0.0074270718527463635 run1
234 0 clueweb12-1606wb-92-16310 865  0.007421601737510333 run1
234 0 clueweb12-0205wb-10-19929 866  0.007411567456446977 run1
234 0 clueweb12-0206wb-76-07679 867  0.007411567456446977 run1
234 0 clueweb12-0206wb-92-02625 868  0.007411567456446977 run1
234 0 clueweb12-1606wb-92-16309 869  0.007398459018462382 run1
234 0 clueweb12-1606wb-98-14001 870  0.007390379042326409 run1
234 0 clueweb12-0412wb-22-00701 871  0.007376214722107782 run1
234 0 clueweb12-0412wb-19-05874 872  0.007375948408732044 run1
234 0 clueweb12-1500tw-28-00767 873  0.007318074039477903 run1
234 0 clueweb12-0411wb-99-16156 874  0.007302496633626905 run1
234 0 clueweb12-0412wb-13-01117 875  0.00729707580786328 run1
234 0 clueweb12-1809wb-61-03622 876  0.007259972876389518 run1
234 0 clueweb12-0608wb-86-02387 877  0.007245542861537635 run1
234 0 clueweb12-0608wb-48-08492 878  0.007241797213862009 run1
234 0 clueweb12-0904wb-09-24340 879  0.007223930341624759 run1
234 0 clueweb12-0608wb-29-00592 880  0.0071915611693976434 run1
234 0 clueweb12-0404wb-83-26707 881  0.007180188769777288 run1
234 0 clueweb12-0412wb-20-20822 882  0.007179070941959818 run1
234 0 clueweb12-0608wb-39-22520 883  0.007172408185087278 run1
234 0 clueweb12-1606wb-92-16312 884  0.007171810980020506 run1
234 0 clueweb12-1606wb-94-02144 885  0.007171810980020506 run1
234 0 clueweb12-0608wb-39-22531 886  0.007126191401845822 run1
234 0 clueweb12-0207wb-15-16294 887  0.007047719362993053 run1
234 0 clueweb12-0608wb-06-27359 888  0.00701148239590988 run1
234 0 clueweb12-0608wb-64-22984 889  0.007008702811586548 run1
234 0 clueweb12-1414wb-05-06393 890  0.007008243280841989 run1
234 0 clueweb12-0404wb-18-27339 891  0.007004346167088791 run1
234 0 clueweb12-0606wb-15-11757 892  0.006992221132550296 run1
234 0 clueweb12-0101wb-14-20813 893  0.00698052199333774 run1
234 0 clueweb12-0609wb-02-04973 894  0.0069793443839041335 run1
234 0 clueweb12-0605wb-79-14310 895  0.006938198259660901 run1
234 0 clueweb12-0606wb-77-13409 896  0.00693127710621893 run1
234 0 clueweb12-0609wb-13-02828 897  0.00691174712784983 run1
234 0 clueweb12-0601wb-76-01743 898  0.006902281140771283 run1
234 0 clueweb12-0606wb-42-07759 899  0.006871400542854585 run1
234 0 clueweb12-0607wb-90-08001 900  0.0068703545616417595 run1
234 0 clueweb12-1600wb-04-19682 901  0.006864189528007807 run1
234 0 clueweb12-0112wb-18-29306 902  0.006847584511493268 run1
234 0 clueweb12-0608wb-39-22535 903  0.006844016274172595 run1
234 0 clueweb12-0605wb-42-14767 904  0.00684068468368941 run1
234 0 clueweb12-0210wb-50-14238 905  0.0068232320607268145 run1
234 0 clueweb12-0608wb-48-08482 906  0.006809746704965738 run1
234 0 clueweb12-0608wb-90-09879 907  0.006791840365530123 run1
234 0 clueweb12-0611wb-11-24228 908  0.006776638279021956 run1
234 0 clueweb12-0608wb-75-18404 909  0.0067751613229126186 run1
234 0 clueweb12-0208wb-31-10787 910  0.006763282464546587 run1
234 0 clueweb12-0010wb-02-32806 911  0.006758246151320781 run1
234 0 clueweb12-0604wb-11-04733 912  0.006740333962910041 run1
234 0 clueweb12-0100wb-64-08244 913  0.006726984636950389 run1
234 0 clueweb12-0102wb-34-14045 914  0.006726984636950389 run1
234 0 clueweb12-0701wb-13-12635 915  0.006621646780365771 run1
234 0 clueweb12-0109wb-78-22647 916  0.006592030511310101 run1
234 0 clueweb12-1705wb-05-04305 917  0.006568265881515525 run1
234 0 clueweb12-0202wb-22-29847 918  0.006558382045476594 run1
234 0 clueweb12-0302wb-05-04478 919  0.0064790717621687486 run1
234 0 clueweb12-0609wb-00-23860 920  0.006445318029756006 run1
234 0 clueweb12-0203wb-19-18575 921  0.006445318029756006 run1
234 0 clueweb12-0402wb-69-17683 922  0.006336858261416901 run1
234 0 clueweb12-0405wb-54-18649 923  0.006301140805405707 run1
234 0 clueweb12-1008wb-03-33606 924  0.006110220115516222 run1
234 0 clueweb12-0608wb-10-24390 925  0.005958033859767928 run1
234 0 clueweb12-0102wb-48-19448 926  0.005860684726406254 run1
234 0 clueweb12-0102wb-48-19454 927  0.005860684726406254 run1
234 0 clueweb12-1812wb-15-19067 928  0.005857314589242832 run1
234 0 clueweb12-0006wb-79-17102 929  0.005849703173617004 run1
234 0 clueweb12-1016wb-42-10497 930  0.005832831494488809 run1
234 0 clueweb12-0208wb-49-13773 931  0.005832831494488809 run1
234 0 clueweb12-0405wb-80-32859 932  0.005821482476184252 run1
234 0 clueweb12-0402wb-69-17676 933  0.005801473196953201 run1
234 0 clueweb12-0813wb-43-06367 934  0.005789241677596034 run1
234 0 clueweb12-0711wb-88-02111 935  0.005785839133474662 run1
234 0 clueweb12-0801wb-34-12369 936  0.005777144075738143 run1
234 0 clueweb12-0511wb-96-12532 937  0.005766975877864482 run1
234 0 clueweb12-0201wb-39-32083 938  0.005649659578060369 run1
234 0 clueweb12-0202wb-83-06936 939  0.005626077259812343 run1
234 0 clueweb12-0700tw-32-08628 940  0.005546103157650131 run1
234 0 clueweb12-0816wb-23-14873 941  0.005497064574145017 run1
234 0 clueweb12-1805wb-01-12277 942  0.005460407798686634 run1
234 0 clueweb12-0300tw-38-01117 943  0.005454864802240906 run1
234 0 clueweb12-0010wb-17-14863 944  0.005400807026428274 run1
234 0 clueweb12-0600wb-60-28282 945  0.005333404391143484 run1
234 0 clueweb12-1505wb-30-08089 946  0.005312793886180375 run1
234 0 clueweb12-0105wb-36-06898 947  0.0052277823346621125 run1
234 0 clueweb12-0207wb-68-24357 948  0.005208578914659428 run1
234 0 clueweb12-0105wb-36-06897 949  0.005175799204875091 run1
234 0 clueweb12-0402wb-69-17670 950  0.005163805781425353 run1
234 0 clueweb12-0406wb-25-07803 951  0.0050397538581837395 run1
234 0 clueweb12-0108wb-05-29114 952  0.00500204232018715 run1
234 0 clueweb12-0901wb-53-10397 953  0.004973173544045027 run1
234 0 clueweb12-0412wb-34-25025 954  0.004963026747654945 run1
234 0 clueweb12-0401wb-35-20106 955  0.00491657833974793 run1
234 0 clueweb12-0012wb-15-12287 956  0.004851600164037451 run1
234 0 clueweb12-1905wb-83-23865 957  0.004799618542993241 run1
234 0 clueweb12-1412wb-23-27027 958  0.004785560842100152 run1
234 0 clueweb12-0006wb-88-26772 959  0.0046317325606105375 run1
234 0 clueweb12-1516wb-83-14801 960  0.004506056920773573 run1
234 0 clueweb12-1516wb-71-18509 961  0.004505635025082299 run1
234 0 clueweb12-0011wb-47-05863 962  0.004465197553791607 run1
234 0 clueweb12-0412wb-30-12144 963  0.004229419839095541 run1
234 0 clueweb12-1100wb-56-08701 964  0.004201203239976231 run1
234 0 clueweb12-1502wb-19-29250 965  0.004154025893115522 run1
234 0 clueweb12-1409wb-43-22495 966  0.004149021073955902 run1
234 0 clueweb12-0502wb-87-11957 967  0.0040460101404124985 run1
234 0 clueweb12-1301wb-53-25827 968  0.003882055608415128 run1
234 0 clueweb12-1316wb-30-27913 969  0.003831398373294318 run1
234 0 clueweb12-0400wb-18-04487 970  0.00379865168093126 run1
234 0 clueweb12-0807wb-82-24366 971  0.0037565655686971153 run1
234 0 clueweb12-0011wb-17-26705 972  0.003697363253579293 run1
234 0 clueweb12-0012wb-15-12275 973  0.003697363253579293 run1
234 0 clueweb12-0406wb-07-24033 974  0.0035888281279041626 run1
234 0 clueweb12-0502wb-03-24408 975  0.0034965376403589114 run1
234 0 clueweb12-0507wb-50-17274 976  0.0034602441127486666 run1
234 0 clueweb12-0507wb-50-17276 977  0.0033516665960934048 run1
234 0 clueweb12-0503wb-63-24595 978  0.003323193724195548 run1
234 0 clueweb12-0406wb-77-18401 979  0.0032244848471510417 run1
234 0 clueweb12-0904wb-29-24095 980  0.003177996553529013 run1
234 0 clueweb12-1913wb-33-16047 981  0.0031436138429128285 run1
234 0 clueweb12-0003wb-12-32848 982  0.0029291536964163923 run1
234 0 clueweb12-1102wb-44-02160 983  0.002913424399102355 run1
234 0 clueweb12-0411wb-41-17266 984  0.002893350171209221 run1
234 0 clueweb12-0102wb-43-32463 985  0.0028915117524662298 run1
234 0 clueweb12-0402wb-62-00829 986  0.002889689340251566 run1
234 0 clueweb12-1803wb-38-14664 987  0.0028220674401295285 run1
234 0 clueweb12-1803wb-63-00845 988  0.0027756942614271924 run1
234 0 clueweb12-1108wb-87-00757 989  0.0026331835361975884 run1
234 0 clueweb12-0506wb-62-22811 990  0.0025583522296225244 run1
234 0 clueweb12-1807wb-11-13673 991  0.0024924142899550865 run1
234 0 clueweb12-0207wb-28-31271 992  0.002470882178359159 run1
234 0 clueweb12-0207wb-32-10484 993  0.0024607680622106944 run1
234 0 clueweb12-0812wb-55-10918 994  0.0022276795656755513 run1
234 0 clueweb12-0000wb-51-02043 995  0.00222629686732443 run1
234 0 clueweb12-0000wb-51-02043.txt 996  0.00222629686732443 run1
234 0 clueweb12-0110wb-90-26914 997  0.002210793861077899 run1
234 0 clueweb12-1501wb-44-08479 998  0.002169779093553854 run1
234 0 clueweb12-1100wb-63-16576 999  0.0021426873575533657 run1
234 0 clueweb12-1502wb-86-14809 1000  0.0020504748181616335 run1
234 0 clueweb12-0206wb-04-27116 1001  0.0020441885281706684 run1
234 0 clueweb12-0206wb-37-05683 1002  0.0020408965853874104 run1
234 0 clueweb12-0301wb-92-26737 1003  0.0018614241492487433 run1
234 0 clueweb12-0803wb-56-08843 1004  0.0018513828172927165 run1
234 0 clueweb12-0402wb-13-06714 1005  0.0017342754035086438 run1
234 0 clueweb12-0209wb-48-29735 1006  0.0017257875390412907 run1
234 0 clueweb12-0203wb-75-13286 1007  0.0016954430085682265 run1
234 0 clueweb12-1804wb-55-03111 1008  0.001678212386722704 run1
234 0 clueweb12-1807wb-06-24750 1009  0.0016521557257449836 run1
234 0 clueweb12-1012wb-63-19337 1010  0.0016504132216697885 run1
234 0 clueweb12-0901wb-49-18208 1011  0.0015698035535657716 run1
234 0 clueweb12-1904wb-83-19328 1012  0.00156549203722185 run1
234 0 clueweb12-0703wb-95-33462 1013  0.0014468231007088639 run1
234 0 clueweb12-1401wb-18-10615 1014  0.0013700715960831748 run1
234 0 clueweb12-1415wb-10-15501 1015  0.0013540072702726137 run1
234 0 clueweb12-0203wb-66-01934 1016  0.001273622456327298 run1
234 0 clueweb12-1314wb-04-32538 1017  0.001202054168476356 run1
234 0 clueweb12-0603wb-42-04167 1018  0.0010948521804466833 run1
234 0 clueweb12-0104wb-52-16603 1019  0.0010546318341022724 run1
234 0 clueweb12-1007wb-48-26144 1020  0.0009936039791569756 run1
234 0 clueweb12-1007wb-88-27431 1021  0.0009936039791569756 run1
234 0 clueweb12-1215wb-81-25025 1022  0.0009812762178225713 run1
234 0 clueweb12-1106wb-90-15022 1023  0.0009792065833161656 run1
234 0 clueweb12-1512wb-62-09814 1024  0.0008982188334784217 run1
234 0 clueweb12-1910wb-55-03347 1025  0.0007920433050856225 run1
234 0 clueweb12-0105wb-92-00243 1026  0.0007334036076319091 run1
234 0 clueweb12-0005wb-96-06565 1027  0.0006929008205281986 run1
234 0 clueweb12-0104wb-71-09949 1028  0.0006926063685468497 run1
234 0 clueweb12-1600wb-52-17392 1029  0.0004920817859054218 run1
234 0 clueweb12-1600wb-64-12849 1030  0.0004905107302941565 run1
234 0 clueweb12-0507wb-27-12895 1031  0.0004838350996128131 run1
234 0 clueweb12-1812wb-71-23071 1032  0.00039171725858602144 run1
234 0 clueweb12-1019wb-52-05371 1033  0.0003666592041361109 run1
234 0 clueweb12-1604wb-50-04607 1034  0.0002790042840595302 run1
234 0 clueweb12-1502wb-88-24992 1035  0.0002773193614376028 run1
234 0 clueweb12-1207wb-93-11707 1036  0.00011146605549888283 run1
234 0 clueweb12-1309wb-19-15124 1037  4.5220141055101306e-05 run1
243 0 clueweb12-1210wb-94-17243 1  1.6608121789938894 run1
243 0 clueweb12-1711wb-79-17371 2  1.5374296314677671 run1
243 0 clueweb12-0103wb-10-16813 3  1.5257230861312425 run1
243 0 clueweb12-0914wb-92-07230 4  1.517701314537786 run1
243 0 clueweb12-1611wb-71-11243 5  1.511167529388374 run1
243 0 clueweb12-0609wb-87-16396 6  1.5077017270894753 run1
243 0 clueweb12-1107wb-75-21249 7  1.501754566103246 run1
243 0 clueweb12-0101wb-24-31680 8  1.4655427455913512 run1
243 0 clueweb12-0818wb-81-21567 9  1.4388777064243345 run1
243 0 clueweb12-0411wb-56-22724 10  1.432187546976849 run1
243 0 clueweb12-1102wb-73-18046 11  1.4301459411305482 run1
243 0 clueweb12-1102wb-73-18049 12  1.4301459411305482 run1
243 0 clueweb12-0101wb-81-30388 13  1.4221912566606771 run1
243 0 clueweb12-1103wb-19-22173 14  1.4208792391806435 run1
243 0 clueweb12-1613wb-87-31555 15  1.4168130374515246 run1
243 0 clueweb12-0815wb-53-02021 16  1.3967707802695648 run1
243 0 clueweb12-0103wb-96-09775 17  1.3571805144187752 run1
243 0 clueweb12-0112wb-20-15660 18  1.3453239058487791 run1
243 0 clueweb12-0401wb-30-17363 19  1.3426244961065092 run1
243 0 clueweb12-0102wb-89-07949 20  1.342478168941108 run1
243 0 clueweb12-0405wb-86-17004 21  1.318964332942899 run1
243 0 clueweb12-0405wb-86-17005 22  1.318964332942899 run1
243 0 clueweb12-0405wb-86-17006 23  1.318964332942899 run1
243 0 clueweb12-0406wb-08-04572 24  1.318964332942899 run1
243 0 clueweb12-0406wb-08-04573 25  1.3130547897514109 run1
243 0 clueweb12-0406wb-08-04574 26  1.3130547897514109 run1
243 0 clueweb12-0404wb-21-09560 27  1.3094637338180732 run1
243 0 clueweb12-0206wb-77-03013 28  1.3061279513514619 run1
243 0 clueweb12-0105wb-53-18409 29  1.3046813580439056 run1
243 0 clueweb12-0207wb-75-24306 30  1.3030664251445072 run1
243 0 clueweb12-0105wb-61-21824 31  1.3025878015461845 run1
243 0 clueweb12-0402wb-70-26477 32  1.3025878015461845 run1
