202 0 clueweb12-1701wb-32-00144 1  29.312009596891578 run1
230 0 clueweb12-0504wb-40-03101 508  1.202559242522402 run1
230 0 clueweb12-0100tw-40-18868 509  1.2009484343884895 run1
230 0 clueweb12-1300tw-02-06003 510  1.2009484343884895 run1
230 0 clueweb12-0411wb-56-22724 511  1.1975399874942763 run1
230 0 clueweb12-0112wb-58-02141 512  1.1948120077275128 run1
230 0 clueweb12-0305wb-40-09177 513  1.1902786539497403 run1
230 0 clueweb12-1206wb-95-10776 514  1.1875836190966518 run1
230 0 clueweb12-1213wb-81-15362 515  1.1862406730783017 run1
230 0 clueweb12-1715wb-18-23054 516  1.1862406730783017 run1
230 0 clueweb12-0708wb-74-03478 517  1.183563872280139 run1
230 0 clueweb12-0200wb-36-14445 518  1.1833554207796249 run1
230 0 clueweb12-1608wb-71-19964 519  1.1795712458376215 run1
230 0 clueweb12-0007wb-93-25044 520  1.1729763946437144 run1
230 0 clueweb12-1812wb-71-10766 521  1.1664548756119366 run1
230 0 clueweb12-0101wb-81-30388 522  1.1656044658067983 run1
230 0 clueweb12-0501wb-04-13136 523  1.1630198863639538 run1
230 0 clueweb12-0301wb-08-14483 524  1.1630198863639538 run1
230 0 clueweb12-0714wb-19-07180 525  1.158724140464197 run1
230 0 clueweb12-1714wb-79-08652 526  1.1574456361334056 run1
230 0 clueweb12-1100wb-56-08701 527  1.156386275601168 run1
230 0 clueweb12-0202wb-03-09581 528  1.1536269952901967 run1
230 0 clueweb12-0202wb-03-09582 529  1.1536269952901967 run1
230 0 clueweb12-0500wb-76-05998 530  1.1510952022817356 run1
230 0 clueweb12-1200tw-67-11139 531  1.1510952022817356 run1
230 0 clueweb12-1501wb-22-16210 532  1.1510952022817356 run1
230 0 clueweb12-0510wb-13-15714 533  1.1485744976737648 run1
230 0 clueweb12-0510wb-13-15741 534  1.1473182807807398 run1
230 0 clueweb12-0202wb-93-27362 535  1.1448140726855869 run1
230 0 clueweb12-0509wb-85-23535 536  1.1423207724622912 run1
230 0 clueweb12-0510wb-13-15713 537  1.141078190555242 run1
230 0 clueweb12-0900tw-68-03007 538  1.141078190555242 run1
230 0 clueweb12-1013wb-15-21838 539  1.1408844345460043 run1
230 0 clueweb12-1911wb-50-24416 540  1.1334878483856332 run1
230 0 clueweb12-0800tw-81-11240 541  1.1312340140168005 run1
230 0 clueweb12-0204wb-48-23561 542  1.1275860968457254 run1
230 0 clueweb12-1802wb-24-12141 543  1.1251671946093547 run1
230 0 clueweb12-0817wb-54-20650 544  1.1227586482351861 run1
230 0 clueweb12-0004wb-66-11290 545  1.1227586482351861 run1
230 0 clueweb12-0212wb-15-25356 546  1.1227586482351861 run1
230 0 clueweb12-0209wb-55-06320 547  1.1215582377362574 run1
230 0 clueweb12-0800tw-35-12115 548  1.1179723581928764 run1
230 0 clueweb12-0800tw-35-12116 549  1.1179723581928764 run1
230 0 clueweb12-0103wb-10-16813 550  1.1177863688773926 run1
230 0 clueweb12-1310wb-24-26317 551  1.116782155089846 run1
230 0 clueweb12-1207wb-52-22989 552  1.1095105716617086 run1
230 0 clueweb12-0206wb-77-03013 553  1.1083383079117983 run1
230 0 clueweb12-0411wb-47-14286 554  1.1075805253126803 run1
230 0 clueweb12-1502wb-65-10621 555  1.1075805253126803 run1
230 0 clueweb12-0410wb-98-25407 556  1.1065845495608728 run1
230 0 clueweb12-0201wb-62-13794 557  1.102694892133527 run1
230 0 clueweb12-0210wb-70-24518 558  1.102694892133527 run1
230 0 clueweb12-0300wb-26-08646 559  1.102694892133527 run1
230 0 clueweb12-0303wb-92-12685 560  1.1015369789714302 run1
230 0 clueweb12-0002wb-32-27423 561  1.1003814950515014 run1
230 0 clueweb12-0204wb-36-17419 562  1.1003814950515014 run1
230 0 clueweb12-1909wb-65-23698 563  1.0946402479180768 run1
230 0 clueweb12-0405wb-95-08167 564  1.0944619401774551 run1
230 0 clueweb12-1811wb-23-08447 565  1.090090206101417 run1
230 0 clueweb12-1704wb-37-03247 566  1.0855778336141293 run1
230 0 clueweb12-0205wb-86-05142 567  1.0853440224505064 run1
230 0 clueweb12-1104wb-60-19134 568  1.083160983291255 run1
230 0 clueweb12-0108wb-05-29114 569  1.0814810126023138 run1
230 0 clueweb12-1805wb-63-22695 570  1.0779090421640651 run1
230 0 clueweb12-1100tw-17-09111 571  1.0777704266775021 run1
230 0 clueweb12-0010wb-59-00779 572  1.077597572059002 run1
230 0 clueweb12-1205wb-52-07571 573  1.0775399661733822 run1
230 0 clueweb12-0503wb-63-24595 574  1.0774085612972841 run1
230 0 clueweb12-1102wb-73-18046 575  1.0764342531043878 run1
230 0 clueweb12-1102wb-73-18049 576  1.0764342531043878 run1
230 0 clueweb12-1707wb-98-07904 577  1.0756983708885217 run1
230 0 clueweb12-1711wb-79-17371 578  1.0756983708885217 run1
230 0 clueweb12-1201wb-40-13440 579  1.0755603233523328 run1
230 0 clueweb12-1103wb-19-22173 580  1.074963494126888 run1
230 0 clueweb12-1100tw-93-08971 581  1.0733592656656215 run1
230 0 clueweb12-0105wb-81-10801 582  1.072262111600124 run1
230 0 clueweb12-0303wb-45-24796 583  1.0720340005216724 run1
230 0 clueweb12-1012wb-47-04679 584  1.0700745185993068 run1
230 0 clueweb12-1500tw-47-20927 585  1.063935907109567 run1
230 0 clueweb12-0918wb-76-01113 586  1.0635649704391794 run1
230 0 clueweb12-0200wb-33-04563 587  1.0635649704391794 run1
230 0 clueweb12-0301wb-63-26904 588  1.0635649704391794 run1
230 0 clueweb12-1407wb-20-08163 589  1.0582005407791069 run1
230 0 clueweb12-1708wb-43-00729 590  1.0539478028564 run1
230 0 clueweb12-1012wb-79-09656 591  1.051263431112948 run1
230 0 clueweb12-1315wb-89-01760 592  1.0507806140342852 run1
230 0 clueweb12-0714wb-46-01621 593  1.0479989292059795 run1
230 0 clueweb12-0606wb-58-19274 594  1.0479923079566489 run1
230 0 clueweb12-0708wb-76-27164 595  1.046864813325621 run1
230 0 clueweb12-1203wb-90-03797 596  1.0434640173484788 run1
230 0 clueweb12-0811wb-67-17471 597  1.0424270986244202 run1
230 0 clueweb12-0112wb-65-34543 598  1.0393286706734188 run1
230 0 clueweb12-0100wb-03-27396 599  1.0391679259363675 run1
230 0 clueweb12-0910wb-31-00303 600  1.0362486071822483 run1
230 0 clueweb12-1217wb-30-00890 601  1.0362486071822483 run1
230 0 clueweb12-0211wb-67-18399 602  1.0352259721512884 run1
230 0 clueweb12-0601wb-24-33119 603  1.0350664938758871 run1
230 0 clueweb12-0100wb-51-05249 604  1.0350664938758871 run1
230 0 clueweb12-1709wb-27-06213 605  1.0342214741364817 run1
230 0 clueweb12-0919wb-95-00742 606  1.0330278947135183 run1
230 0 clueweb12-1100wb-38-26152 607  1.0320116034883295 run1
230 0 clueweb12-1115wb-74-01063 608  1.0291322988781149 run1
230 0 clueweb12-1702wb-43-28339 609  1.0191340471725299 run1
230 0 clueweb12-0601wb-40-07774 610  1.0185981816693015 run1
230 0 clueweb12-0001wb-53-26901 611  1.0184848225452314 run1
230 0 clueweb12-1107wb-75-21249 612  1.0181605203171946 run1
230 0 clueweb12-0817wb-28-00882 613  1.0181448965104463 run1
230 0 clueweb12-1614wb-48-07337 614  1.016510954270137 run1
230 0 clueweb12-0101wb-06-30496 615  1.0161723443227013 run1
230 0 clueweb12-0406wb-91-20479 616  1.0142074205940879 run1
230 0 clueweb12-0008wb-25-00083 617  1.0132278055864512 run1
230 0 clueweb12-0404wb-21-09560 618  1.0121587172724278 run1
230 0 clueweb12-0409wb-16-27923 619  1.0115872615958859 run1
230 0 clueweb12-0001wb-98-21650 620  1.0115872615958859 run1
230 0 clueweb12-0700tw-49-14191 621  1.010300282186741 run1
230 0 clueweb12-0508wb-61-21442 622  1.0077224081729976 run1
230 0 clueweb12-1705wb-30-21260 623  1.0072386093231909 run1
230 0 clueweb12-0510wb-07-22753 624  1.005458489716097 run1
230 0 clueweb12-0700tw-49-14192 625  1.0044956948366326 run1
230 0 clueweb12-0607wb-50-05336 626  1.0033349330041514 run1
230 0 clueweb12-0407wb-03-05726 627  1.0025756261535206 run1
230 0 clueweb12-0009wb-63-27893 628  1.00242604819327 run1
230 0 clueweb12-0013wb-83-02045 629  1.00242604819327 run1
230 0 clueweb12-0100tw-14-12046 630  1.00242604819327 run1
230 0 clueweb12-0209wb-15-08752 631  1.0016183418065499 run1
230 0 clueweb12-0705wb-49-22528 632  1.0007823735886852 run1
230 0 clueweb12-1901wb-99-05368 633  0.9992481585117443 run1
230 0 clueweb12-0906wb-64-15878 634  0.9987574259056464 run1
230 0 clueweb12-0800tw-61-07206 635  0.99860898499439 run1
230 0 clueweb12-1018wb-51-19931 636  0.9968592109545383 run1
230 0 clueweb12-1400tw-59-07198 637  0.9968592109545383 run1
230 0 clueweb12-1514wb-58-00057 638  0.9968592109545383 run1
230 0 clueweb12-0003wb-75-32101 639  0.9954552128610147 run1
230 0 clueweb12-0102wb-98-09771 640  0.9947717850441785 run1
230 0 clueweb12-0810wb-91-16951 641  0.9872818826211132 run1
230 0 clueweb12-1017wb-85-16663 642  0.9865466698454434 run1
230 0 clueweb12-1514wb-69-25683 643  0.9865466698454434 run1
230 0 clueweb12-0409wb-99-14662 644  0.986430904235582 run1
230 0 clueweb12-0111wb-05-09214 645  0.986430904235582 run1
230 0 clueweb12-0305wb-39-30237 646  0.9854751746719179 run1
230 0 clueweb12-0102wb-89-07949 647  0.9848102495005358 run1
230 0 clueweb12-0600wb-98-33411 648  0.9831291801960185 run1
230 0 clueweb12-0805wb-29-00101 649  0.9800945091140392 run1
230 0 clueweb12-0008wb-94-12701 650  0.979598901650198 run1
230 0 clueweb12-0609wb-87-16396 651  0.9776317631231368 run1
230 0 clueweb12-1303wb-36-01835 652  0.9773550607203203 run1
230 0 clueweb12-0013wb-72-19206 653  0.9770186515259321 run1
230 0 clueweb12-0001wb-53-26899 654  0.9765590869774914 run1
230 0 clueweb12-0400wb-80-26386 655  0.9763602960798805 run1
230 0 clueweb12-0401wb-12-01162 656  0.9763602960798805 run1
230 0 clueweb12-1019wb-55-07377 657  0.9763034280340183 run1
230 0 clueweb12-0110wb-45-31084 658  0.9746308836294384 run1
230 0 clueweb12-0200wb-58-27683 659  0.9746308836294384 run1
230 0 clueweb12-1018wb-51-19934 660  0.9735851020580797 run1
230 0 clueweb12-1514wb-69-25682 661  0.9735851020580797 run1
230 0 clueweb12-1707wb-13-01495 662  0.9735851020580797 run1
230 0 clueweb12-0701wb-76-01669 663  0.9728231866827517 run1
230 0 clueweb12-0606wb-26-35035 664  0.9713313668548396 run1
230 0 clueweb12-0000wb-45-25173 665  0.9702364868623208 run1
230 0 clueweb12-0000wb-45-25173.txt 666  0.9702364868623208 run1
230 0 clueweb12-0306wb-50-22339 667  0.9702364868623208 run1
230 0 clueweb12-0306wb-50-22340 668  0.9702364868623208 run1
230 0 clueweb12-0403wb-10-01545 669  0.969741347663262 run1
230 0 clueweb12-0701wb-49-05609 670  0.9683331461426365 run1
230 0 clueweb12-1809wb-57-05633 671  0.9683331461426365 run1
230 0 clueweb12-0407wb-85-32979 672  0.967802889303791 run1
230 0 clueweb12-1700wb-57-01821 673  0.9664096919181407 run1
230 0 clueweb12-1802wb-12-16485 674  0.9664096919181407 run1
230 0 clueweb12-1902wb-39-28719 675  0.9656589615971704 run1
230 0 clueweb12-0304wb-90-24747 676  0.9650760610919937 run1
230 0 clueweb12-0304wb-02-08999 677  0.9647708460085118 run1
230 0 clueweb12-1908wb-15-03967 678  0.9638843625168663 run1
230 0 clueweb12-0401tw-10-06105 679  0.9634050095414604 run1
230 0 clueweb12-0204wb-38-28950 680  0.9629995066273878 run1
230 0 clueweb12-0700wb-92-07011 681  0.9606570867001664 run1
230 0 clueweb12-0800tw-58-07627 682  0.9584627403290408 run1
230 0 clueweb12-1913wb-05-07849 683  0.957724301292903 run1
230 0 clueweb12-0209wb-10-16581 684  0.9571509377830407 run1
230 0 clueweb12-1218wb-04-00345 685  0.9551083121731205 run1
230 0 clueweb12-0900tw-30-01853 686  0.954196260527958 run1
230 0 clueweb12-0603wb-36-10616 687  0.952804078437888 run1
230 0 clueweb12-1801wb-21-14814 688  0.952804078437888 run1
230 0 clueweb12-0405wb-70-11124 689  0.9525065750828389 run1
230 0 clueweb12-0200tw-91-04020 690  0.9525065750828389 run1
230 0 clueweb12-1311wb-69-20006 691  0.9512774100392968 run1
230 0 clueweb12-0209wb-62-29857 692  0.9497846943282195 run1
230 0 clueweb12-0103wb-58-02611 693  0.9495322156488244 run1
230 0 clueweb12-0401wb-71-19597 694  0.9489255248467697 run1
230 0 clueweb12-0715wb-43-01784 695  0.9482152537879887 run1
230 0 clueweb12-0805wb-15-16555 696  0.9473453936408408 run1
230 0 clueweb12-0306wb-35-20583 697  0.9473453936408408 run1
230 0 clueweb12-0602wb-35-32011 698  0.9452736534188197 run1
230 0 clueweb12-1705wb-30-21259 699  0.9442277400283964 run1
230 0 clueweb12-0401wb-05-29199 700  0.9439509152469591 run1
230 0 clueweb12-0401wb-05-29200 701  0.9439509152469591 run1
230 0 clueweb12-0401wb-15-30396 702  0.9439509152469591 run1
230 0 clueweb12-0401wb-15-30397 703  0.9439509152469591 run1
230 0 clueweb12-0105wb-35-23708 704  0.9429545877876585 run1
230 0 clueweb12-0500wb-38-26840 705  0.9425309663240116 run1
230 0 clueweb12-0401wb-40-25162 706  0.9422398427527497 run1
230 0 clueweb12-1616wb-70-18314 707  0.9422398427527497 run1
230 0 clueweb12-0601wb-28-29451 708  0.9409853871068878 run1
230 0 clueweb12-0601wb-28-29452 709  0.9409853871068878 run1
230 0 clueweb12-0700tw-69-02388 710  0.9405501996232167 run1
230 0 clueweb12-0401wb-83-26663 711  0.9405501996232167 run1
230 0 clueweb12-0411wb-92-10614 712  0.9404185555562775 run1
230 0 clueweb12-0101wb-06-31185 713  0.9399972091396243 run1
230 0 clueweb12-0601wb-95-19856 714  0.9376211097416638 run1
230 0 clueweb12-0305wb-36-21065 715  0.9371890278067473 run1
230 0 clueweb12-1100tw-35-08357 716  0.9371107107754614 run1
230 0 clueweb12-0312wb-22-12391 717  0.9347881232364859 run1
230 0 clueweb12-0301wb-72-02815 718  0.9347641476085027 run1
230 0 clueweb12-1501wb-40-23251 719  0.934605973059756 run1
230 0 clueweb12-0100tw-83-07477 720  0.9338103928160368 run1
230 0 clueweb12-1018wb-51-19926 721  0.9330211953147695 run1
230 0 clueweb12-1514wb-58-00051 722  0.9330211953147695 run1
230 0 clueweb12-1702wb-98-29608 723  0.9321920732707708 run1
230 0 clueweb12-1700tw-08-09302 724  0.9313644235041832 run1
230 0 clueweb12-1003wb-98-11520 725  0.9313034496917082 run1
230 0 clueweb12-1802wb-29-21108 726  0.9304093855676574 run1
230 0 clueweb12-1300tw-88-11348 727  0.9303449706846482 run1
230 0 clueweb12-0511wb-25-03910 728  0.9301100291958752 run1
230 0 clueweb12-0308wb-78-14542 729  0.9299969584985477 run1
230 0 clueweb12-1017wb-85-16660 730  0.9288902687580727 run1
230 0 clueweb12-1514wb-69-25679 731  0.9288902687580727 run1
230 0 clueweb12-1111wb-02-08888 732  0.9230412223863941 run1
230 0 clueweb12-1001wb-84-01056 733  0.9229651449676665 run1
230 0 clueweb12-0601wb-05-10633 734  0.9206633015460374 run1
230 0 clueweb12-0604wb-08-17596 735  0.9205353862987556 run1
230 0 clueweb12-1314wb-49-22200 736  0.9205353862987556 run1
230 0 clueweb12-0009wb-96-05687 737  0.9198038113751944 run1
230 0 clueweb12-1502wb-19-29250 738  0.9186946639599025 run1
230 0 clueweb12-0402wb-17-00800 739  0.9180179140118627 run1
230 0 clueweb12-1011wb-31-17029 740  0.9156996938121583 run1
230 0 clueweb12-1011wb-31-17032 741  0.9156996938121583 run1
230 0 clueweb12-1011wb-31-17028 742  0.915585517637037 run1
230 0 clueweb12-1011wb-31-17030 743  0.915585517637037 run1
230 0 clueweb12-1011wb-31-17031 744  0.915585517637037 run1
230 0 clueweb12-0402wb-17-00802 745  0.9155414219943226 run1
230 0 clueweb12-0402wb-14-27014 746  0.9155291621093469 run1
230 0 clueweb12-0300wb-63-02268 747  0.9151730509933035 run1
230 0 clueweb12-0401wb-88-07401 748  0.9148105948518115 run1
230 0 clueweb12-0402wb-17-00794 749  0.9148105948518115 run1
230 0 clueweb12-0402wb-17-00804 750  0.9148105948518115 run1
230 0 clueweb12-0402wb-17-00806 751  0.9148105948518115 run1
230 0 clueweb12-0006wb-79-22541 752  0.9146825893438709 run1
230 0 clueweb12-0401wb-24-00005 753  0.9145713230242518 run1
230 0 clueweb12-0205wb-10-19929 754  0.9143296563444616 run1
230 0 clueweb12-0206wb-76-07679 755  0.9143296563444616 run1
230 0 clueweb12-0206wb-92-02625 756  0.9143296563444616 run1
230 0 clueweb12-0305wb-56-06579 757  0.914317056631693 run1
230 0 clueweb12-0709wb-23-09364 758  0.9127259884876382 run1
230 0 clueweb12-0401wb-30-17363 759  0.912264798687218 run1
230 0 clueweb12-0301wb-33-22189 760  0.9115488397912479 run1
230 0 clueweb12-0004wb-74-26852 761  0.911140448185887 run1
230 0 clueweb12-1200tw-58-16162 762  0.911140448185887 run1
230 0 clueweb12-1910wb-64-15938 763  0.911140448185887 run1
230 0 clueweb12-1203wb-89-28930 764  0.9107767403342665 run1
230 0 clueweb12-1800wb-05-27239 765  0.9079858362760834 run1
230 0 clueweb12-1713wb-33-17384 766  0.9078631495483122 run1
230 0 clueweb12-0207wb-68-24357 767  0.9072005935062794 run1
230 0 clueweb12-0011wb-18-24419 768  0.9032946647124062 run1
230 0 clueweb12-0609wb-76-24974 769  0.9017416944545747 run1
230 0 clueweb12-0711wb-76-25359 770  0.9017416944545747 run1
230 0 clueweb12-0301wb-17-02045 771  0.9015601987873776 run1
230 0 clueweb12-0401wb-00-28962 772  0.9013931648296194 run1
230 0 clueweb12-0005wb-02-15776 773  0.9011729461118289 run1
230 0 clueweb12-0300wb-50-05449 774  0.8996272564838331 run1
230 0 clueweb12-0409wb-24-00236 775  0.8994222254817607 run1
230 0 clueweb12-0410wb-33-01554 776  0.8985376252583022 run1
230 0 clueweb12-0507wb-55-30152 777  0.8985376252583022 run1
230 0 clueweb12-0208wb-55-27529 778  0.897894681382918 run1
230 0 clueweb12-0212wb-31-19511 779  0.897536977162017 run1
230 0 clueweb12-0701wb-49-13703 780  0.8966994017308387 run1
230 0 clueweb12-1205wb-18-29328 781  0.8936438272252185 run1
230 0 clueweb12-1500tw-25-07099 782  0.8912789676313216 run1
230 0 clueweb12-1300tw-81-00711 783  0.8905223437837019 run1
230 0 clueweb12-1703wb-10-27726 784  0.8882601604112708 run1
230 0 clueweb12-0401wb-40-30918 785  0.8875947280131418 run1
230 0 clueweb12-0401wb-57-15144 786  0.8875947280131418 run1
230 0 clueweb12-0401wb-57-15149 787  0.8875947280131418 run1
230 0 clueweb12-0401wb-59-27384 788  0.8875947280131418 run1
230 0 clueweb12-0402wb-14-27018 789  0.8875947280131418 run1
230 0 clueweb12-0402wb-14-27021 790  0.8875947280131418 run1
230 0 clueweb12-0402wb-17-00801 791  0.8875947280131418 run1
230 0 clueweb12-0402wb-17-00813 792  0.8875947280131418 run1
230 0 clueweb12-1311wb-06-15912 793  0.8871333732059837 run1
230 0 clueweb12-0402wb-17-00799 794  0.8870943308886075 run1
230 0 clueweb12-0610wb-32-17503 795  0.8869131009363811 run1
230 0 clueweb12-0011wb-73-29217 796  0.8860094411120953 run1
230 0 clueweb12-0509wb-36-16776 797  0.8857521819453978 run1
230 0 clueweb12-0503wb-79-02638 798  0.8856354296751984 run1
230 0 clueweb12-0402wb-17-00795 799  0.8850983718490819 run1
230 0 clueweb12-1308wb-83-09956 800  0.8850049086596201 run1
230 0 clueweb12-1200wb-95-00626 801  0.8848883532916945 run1
230 0 clueweb12-0200wb-42-21158 802  0.8841425362361196 run1
230 0 clueweb12-0506wb-95-15314 803  0.8841037567198566 run1
230 0 clueweb12-0611wb-44-31141 804  0.8785887300081487 run1
230 0 clueweb12-0206wb-64-29521 805  0.8782209560489858 run1
230 0 clueweb12-0306wb-91-15684 806  0.8768673559670579 run1
230 0 clueweb12-1510wb-69-13983 807  0.8754038520200726 run1
230 0 clueweb12-1510wb-24-20834 808  0.8746739304755741 run1
230 0 clueweb12-0900tw-39-13453 809  0.8737936842118806 run1
230 0 clueweb12-0300wb-50-05318 810  0.8731435618797874 run1
230 0 clueweb12-1204wb-57-16947 811  0.8727410638296915 run1
230 0 clueweb12-0505wb-72-12532 812  0.8699951682221583 run1
230 0 clueweb12-0108wb-13-04751 813  0.869761873858505 run1
230 0 clueweb12-0402wb-69-05743 814  0.869761873858505 run1
230 0 clueweb12-1810wb-57-01298 815  0.8695983644284889 run1
230 0 clueweb12-0009wb-00-28932 816  0.8688780881600312 run1
230 0 clueweb12-0400tw-77-05817 817  0.8684106901653897 run1
230 0 clueweb12-1009wb-22-09738 818  0.8674540703003141 run1
230 0 clueweb12-0306wb-74-10457 819  0.866970724183435 run1
230 0 clueweb12-1309wb-19-23828 820  0.8668319730754432 run1
230 0 clueweb12-0012wb-83-00728 821  0.8667244007474683 run1
230 0 clueweb12-0603wb-59-15614 822  0.8663778032245508 run1
230 0 clueweb12-0810wb-76-10710 823  0.8660088755815779 run1
230 0 clueweb12-1807wb-67-21484 824  0.8657154925925358 run1
230 0 clueweb12-1020wb-43-24428 825  0.865294530846165 run1
230 0 clueweb12-1203wb-55-17262 826  0.865294530846165 run1
230 0 clueweb12-1206wb-25-11084 827  0.8616299033940434 run1
230 0 clueweb12-0702wb-51-20321 828  0.8615930735543682 run1
230 0 clueweb12-0302wb-45-00261 829  0.8610330886974514 run1
230 0 clueweb12-0403wb-92-03826 830  0.8609978926819443 run1
230 0 clueweb12-0302wb-45-00286 831  0.860326925787496 run1
230 0 clueweb12-0401tw-15-09292 832  0.8580692343680193 run1
230 0 clueweb12-0500tw-00-23048 833  0.8576015657981585 run1
